X,Y
0,-0
-0.195439739413681,-0.0567644276253532
-0.111679851093529,0.198675496688742
-0.0837598883201521,-0.17029328287606
-0.0837598883201521,0.198675496688742
-0.0558399255467754,-0.312204351939448
-0.0558399255467754,-0.255439924314095
0.307119590507209,-0.596026490066225
0.474639367147514,-0.539262062440872
0.0558399255467755,-0.737937559129614
0.670079106561194,-0.397350993377483
0.642159143787818,-0.397350993377483
1.03303862261518,-0.85146641438032
0.474639367147514,-0.596026490066225
0.642159143787818,-0.255439924314095
0.530479292694267,-0.198675496688742
0.921358771521628,0.227057710501424
0.586319218241042,-0
1.03303862261518,-0.0567644276253532
0.865518845974875,-0.368968779564801
1.03303862261518,-0.652790917691578
0.865518845974875,-0.51087984862819
0.977198697068404,-0.936613055818355
0.725919032107948,-1.39072847682119
1.08887854816193,-1.39072847682119
0.781758957654723,-0.908230842005673
0.335039553280586,-0.709555345316931
0.390879478827361,-0.368968779564801
0.139599813866905,-0.0567644276253532
-0.279199627733833,-0.113528855250707
0,0.539262062440872
0,0.823084200567649
0.0558399255467755,0.539262062440872
-0.139599813866905,0.227057710501424
0.0558399255467755,0.283822138126777
0.139599813866905,0.141911069063389
0.111679851093529,0.255439924314095
0.139599813866905,-0.539262062440872
0,-0
0.195439739413681,-0.368968779564801
-0.307119590507209,0.141911069063389
-0.725919032107948,-0.454115421002837
-0.670079106561194,-0.255439924314095
-0.335039553280586,-0.255439924314095
-0.279199627733833,0.255439924314095
-0.335039553280586,0.198675496688742
-0.390879478827362,-0.454115421002837
-0.586319218241042,-0.34058656575213
-0.865518845974875,0.141911069063389
-0.474639367147514,-0.0567644276253532
-0.697999069334571,-0.51087984862819
-0.446719404374137,-0.198675496688742
-0.725919032107948,-0.255439924314095
-0.586319218241042,-0.709555345316931
-0.446719404374137,-0.539262062440872
-0.111679851093529,-0.539262062440872
0.0558399255467755,-0.113528855250707
0.139599813866905,-0.51087984862819
0.50255932992089,0.141911069063389
0.251279664960456,0.539262062440872
0.446719404374137,0.340586565752131
0.390879478827361,0.737937559129614
0.335039553280586,0.454115421002837
0.307119590507209,0.539262062440872
0.251279664960456,0.794701986754967
-0.279199627733833,0.624408703878907
-0.139599813866905,0.141911069063389
-0.0558399255467754,-0.17029328287606
0.251279664960456,0.0851466414380355
0.474639367147514,0.397350993377484
0.0558399255467755,0.255439924314095
0.642159143787818,0.823084200567649
0.50255932992089,0.681173131504261
0.50255932992089,1.27719962157049
0.446719404374137,1.53263954588458
0.195439739413681,1.47587511825923
0.446719404374137,0.879848628193002
0.335039553280586,1.39072847682119
0.390879478827361,1.02175969725639
0.195439739413681,0.85146641438032
-0.0558399255467754,0.539262062440872
0,-0
0,0.198675496688742
0.251279664960456,0.0567644276253534
0.195439739413681,-0.17029328287606
0.390879478827361,-0.454115421002837
0.530479292694267,0.596026490066225
0.725919032107948,-0.17029328287606
0.586319218241042,0.539262062440872
0.642159143787818,0.0567644276253534
0.977198697068404,0.482497634815519
