X,Y
0,-0
0.02810304449648,0.114285714285711
-0.0281030444964809,0.114285714285711
0.309133489461355,0.457142857142856
0.505854800936764,0.6
0.843091334894601,0.6
0.843091334894601,0.857142857142856
0.562060889929748,0.857142857142856
0.758782201405158,0.857142857142856
0.758782201405158,0.771428571428567
0.81498829039812,0.742857142857144
0.562060889929748,0.542857142857144
0.505854800936764,0.657142857142855
0.393442622950819,0.714285714285711
0.309133489461355,0.6
0.309133489461355,0.457142857142856
-0.0843091334894646,0.457142857142856
-0.140515222482449,0.514285714285711
-0.140515222482449,0.514285714285711
-0.140515222482449,0.114285714285711
-0.337236533957859,-0.142857142857144
-0.281030444964875,-0.342857142857145
-0.477751756440284,-0.285714285714289
-0.533957845433269,-0.085714285714289
-0.533957845433269,-0.457142857142856
-0.562060889929749,-0.885714285714289
-0.477751756440284,-0.885714285714289
-0.533957845433269,-0.885714285714289
-0.81498829039812,-1
-0.871194379391104,-1.34285714285714
-1.06791569086651,-1.2
-0.955503512880569,-1.08571428571429
-0.81498829039812,-1.34285714285714
-0.533957845433269,-1.54285714285714
-0.618266978922711,-1.54285714285714
-0.224824355971891,-1.28571428571429
-0.281030444964875,-1.68571428571429
-0.224824355971891,-1.74285714285714
-0.0281030444964809,-1.94285714285714
0.056206088992961,-1.88571428571429
-0.0281030444964809,-1.8
0.168618266978929,-1.94285714285714
0.112412177985945,-2.14285714285714
0.112412177985945,-2.05714285714286
0.02810304449648,-2.2
-0.16861826697893,-2.4
-0.337236533957859,-2.6
-0.421545667447301,-2.6
-0.281030444964875,-2.54285714285714
-0.562060889929749,-2.28571428571429
-0.337236533957859,-2.45714285714286
-0.421545667447301,-2.4
-0.477751756440284,-2.45714285714286
-0.337236533957859,-2.68571428571429
-0.337236533957859,-2.94285714285714
-0.477751756440284,-2.82857142857143
-0.59016393442623,-3.08571428571429
-0.477751756440284,-3.02857142857143
-0.224824355971891,-3
0.02810304449648,-3.08571428571429
0.112412177985945,-3.14285714285714
0.22482435597189,-3
0.22482435597189,-3.14285714285714
-0.140515222482449,-2.94285714285714
0.056206088992961,-3.02857142857143
-0.0281030444964809,-3.14285714285714
-0.140515222482449,-3.2
-0.224824355971891,-3.2
-0.477751756440284,-3.4
-0.39344262295082,-3.54285714285714
-0.0281030444964809,-4.08571428571429
-0.16861826697893,-4.08571428571429
-0.16861826697893,-4.2
0.056206088992961,-4.25714285714286
-0.281030444964875,-4.48571428571429
-0.224824355971891,-4.48571428571429
-0.16861826697893,-4.6
-0.19672131147541,-4.54285714285714
-0.39344262295082,-4.42857142857143
-0.224824355971891,-4.54285714285714
-0.281030444964875,-4.65714285714286
-0.224824355971891,-4.34285714285714
-0.0843091334894646,-4.54285714285714
-0.19672131147541,-4.4
-0.337236533957859,-4.08571428571429
-0.337236533957859,-4.14285714285714
-0.224824355971891,-4
-0.477751756440284,-3.94285714285714
-0.421545667447301,-3.8
-0.730679156908678,-3.82857142857143
-1.1241217798595,-3.88571428571429
