X,Y
0,-0
-0.0565770862800665,-0.2
-0.65063649222066,-0.342857142857144
-1.04667609618106,-0.542857142857144
-1.58415841584158,-0.285714285714289
-1.35785007072136,0.2
-1.83875530410185,0.0857142857142894
-2.03677510608205,0.542857142857144
-2.09335219236211,-0.142857142857144
-2.09335219236211,-0.4
-2.43281471004244,0.714285714285711
-2.63083451202264,0.2
-2.82885431400284,0.6
-2.57425742574257,0.714285714285711
-2.31966053748233,0.685714285714289
-2.29137199434231,0.2
-2.12164073550213,0.0857142857142894
-2.09335219236211,-0.457142857142855
-1.89533239038191,-0.2
-2.17821782178218,-0.342857142857144
-1.98019801980198,-0.342857142857144
-1.98019801980198,-0.742857142857144
-1.83875530410185,-0.857142857142855
-1.58415841584158,-0.799999999999999
-1.95190947666196,-0.742857142857144
-1.89533239038191,-0.342857142857144
-1.69731258840172,-1.14285714285714
-1.95190947666196,-1.2
-1.83875530410185,-0.6
-1.95190947666196,-0.742857142857144
-1.78217821782178,-0.914285714285711
-1.83875530410185,-0.457142857142855
-2.43281471004244,-0.0571428571428552
-2.37623762376238,0.485714285714289
-2.23479490806224,0.657142857142856
-2.23479490806224,0.742857142857145
-2.09335219236211,1
-2.17821782178218,0.942857142857145
-2.23479490806224,1.25714285714286
-2.34794908062235,1.74285714285714
-2.31966053748233,2.45714285714286
-1.98019801980198,2.4
-1.78217821782178,2.14285714285715
-1.78217821782178,2.2
-1.64073550212165,1.85714285714286
