Subject,Background,Gain,GroupCt_Videos,mean_D_World,sem_D_World,mean_Alpha_World,sem_Alpha_World,NumTrial,mean_D_Perceived,sem_D_Perceived
20114,1,-1.5,39,7.04913785956472,0.673573151330142,0.97330673838386,0.0362740856662715,6,1.82214328054359,0.31036256339143
20114,2,-1.5,49,24.8672822900605,3.50625590239496,1.07069044121099,0.0411498952474725,6,13.6652841246413,1.03993097848566
20114,1,0,40,0,0,0,0,6,0.102514390446994,0.0291966624444403
20114,2,0,46,0,0,0,0,6,0.72993018974398,0.403028433259147
20114,1,1.5,44,7.85568806262017,0.702337002218165,1.03703429739249,0.0196652345237025,6,4.90000411494411,0.85811704942546
20114,2,1.5,62,51.948013518267,12.4161965699632,1.22291080690613,0.0462217010769925,6,1.8853954688348,1.01964223321637
