Subject,Background,Gain,GroupCt_Videos,mean_D_World,sem_D_World,mean_Alpha_World,sem_Alpha_World,NumTrial,mean_D_Perceived,sem_D_Perceived
10003,1,-1.5,45,4.25994961648193,0.269252978660964,0.903232929609209,0.0168954348437891,6,0.678112448510901,0.234898871583079
10003,2,-1.5,58,39.4463402353942,6.5776823539449,1.29060979820664,0.040214667557106,6,19.5094328309444,2.0716125888082
10003,1,0,31,0,0,0,0,6,0.00523685408311708,0.00523685408311708
10003,2,0,51,0,0,0,0,6,0.10779519914714,0.0789204138738855
10003,1,1.5,41,4.82154996610093,0.733574907560595,0.962711550190563,0.0285526807014366,6,5.61001259993431,0.475290523241232
10003,2,1.5,69,83.4324988643709,11.1825995359318,1.44394443031067,0.0242508050719883,6,0.42092949180823,0.210539571642277
