X,Y
0,-0
0.113154172560109,0.0571428571428555
0.452616690240462,0.114285714285711
0.311173974540307,-0.285714285714289
0.396039603960396,-0.085714285714289
0.339462517680329,-0.628571428571433
0.339462517680329,-0.571428571428578
0.141442715700132,-0.828571428571433
0.0565770862800656,-1.48571428571429
-0.537482319660529,-0.428571428571433
-0.792079207920793,-1.62857142857143
-1.3012729844413,-1.74285714285714
-1.58415841584158,-0.542857142857144
-2.09335219236209,-2.4
-2.31966053748231,-3
-2.82885431400284,-2.77142857142858
-3.3097595473833,-3.4
-3.16831683168317,-3.34285714285714
-3.7057991513437,-3.88571428571429
-4.01697312588403,-2.57142857142858
-3.87553041018387,-4.54285714285714
-4.15841584158416,-4.17142857142858
-4.61103253182462,-5.57142857142858
-4.89391796322488,-5.02857142857143
-4.95049504950495,-6.22857142857143
-5.34653465346535,-5.14285714285714
-5.54455445544555,-6.08571428571429
-5.48797736916548,-5.82857142857143
-5.43140028288544,-6.94285714285714
-5.54455445544555,-6.4
-5.68599717114568,-6.68571428571429
-5.85572842998585,-6.82857142857143
-5.74257425742574,-7.62857142857143
-5.74257425742574,-7.57142857142858
-5.68599717114568,-7.57142857142858
-5.74257425742574,-8.74285714285715
-5.28995756718528,-8.68571428571429
-5.60113154172561,-9.54285714285714
-5.60113154172561,-8.54285714285714
-5.14851485148515,-9.94285714285714
-5.28995756718528,-9.48571428571429
-5.34653465346535,-8.08571428571429
-5.20509193776522,-7.57142857142858
-5.03536067892504,-7.54285714285714
-4.83734087694484,-7.88571428571429
