X,Y
0,-0
0.0848656294200654,0.514285714285711
0.0848656294200654,-0.457142857142856
-0.339462517680353,-0.085714285714289
-0.509193776520529,-0.742857142857144
-0.707213578500727,-0.685714285714289
-1.10325318246112,-1.25714285714286
-1.10325318246112,-1.8
-1.18811881188119,-1.74285714285714
-0.933521923620947,-1.54285714285714
-1.04667609618106,-2.6
-1.15983026874117,-2.48571428571429
-1.44271570014145,-2.4
-1.44271570014145,-2.82857142857143
-1.52758132956154,-3.28571428571429
-1.24469589816125,-3.48571428571429
-1.83875530410185,-3.8
-1.75388967468176,-4.4
-1.38613861386139,-4.34285714285714
-1.30127298444132,-4.08571428571429
-1.10325318246112,-3.94285714285714
-0.905233380480925,-4.25714285714286
-0.650636492220661,-4.68571428571429
-1.04667609618106,-5.14285714285714
-0.905233380480925,-4.85714285714286
-0.509193776520529,-5.62857142857143
-0.198019801980198,-6.08571428571429
0.339462517680329,-5.8
0.282885431400264,-5.94285714285714
0.594059405940594,-5.88571428571429
0.876944837340857,-6.48571428571429
0.876944837340857,-5.85714285714285
1.18811881188119,-6.48571428571429
1.38613861386139,-6.68571428571429
1.21640735502121,-6.22857142857143
1.58415841584158,-7.2
1.32956152758132,-7
1.58415841584158,-7
1.32956152758132,-7.22857142857143
1.07496463932106,-7.54285714285714
0.735502121640726,-7.74285714285714
1.18811881188119,-7.8
1.18811881188119,-7.74285714285714
1.38613861386139,-7.4
1.27298444130125,-8.14285714285714
