X,Y
0,-0
-0.198019801980198,1.34285714285714
0.11315417256011,-0.457142857142856
-0.339462517680329,-0.314285714285711
-0.113154172560109,-0.2
-0.452616690240462,-0.685714285714289
-0.396039603960396,-1
-0.905233380480902,-2.05714285714286
-1.24469589816125,-1.91428571428571
-1.58415841584158,-1.8
-1.44271570014145,-2.14285714285714
-1.72560113154172,-1.94285714285714
-2.26308345120227,-3.05714285714286
-2.23479490806224,-2.65714285714286
-2.06506364922207,-2.28571428571429
-2.51768033946251,-3.34285714285714
-2.63083451202264,-3.08571428571429
-2.65912305516266,-3.31428571428571
-3.02687411598304,-3.71428571428571
-2.82885431400284,-4.11428571428571
-2.82885431400284,-3.45714285714286
-2.85714285714286,-3.71428571428571
-3.05516265912306,-3.4
-3.02687411598304,-4.51428571428571
-3.56435643564356,-4.25714285714286
-3.42291371994343,-5.2
-3.45120226308345,-5.31428571428571
-3.42291371994343,-4.91428571428571
-3.25318246110326,-5.8
-3.16831683168317,-6.34285714285714
-3.16831683168317,-6.4
-3.22489391796323,-6.51428571428571
-2.82885431400284,-6.71428571428571
-3.05516265912306,-7.08571428571429
-3.22489391796323,-7
-3.5077793493635,-7.8
-3.02687411598304,-7.65714285714286
-3.08345120226308,-8.6
-3.42291371994343,-8.88571428571429
-3.45120226308345,-9.4
-3.7057991513437,-9.85714285714286
-3.81895332390383,-9.85714285714286
-3.96039603960396,-11.0571428571429
-3.90381895332389,-11.3428571428571
-4.15841584158416,-11.3428571428571
