X,Y
0,-0
-0.198019801980198,-0.6
-0.905233380480925,-0.485714285714289
-1.04667609618106,-1
-1.04667609618106,-0.885714285714289
-1.38613861386139,-1.74285714285714
-1.58415841584158,-1.6
-1.75388967468176,-1.74285714285714
-2.17821782178218,-1.05714285714286
-2.51768033946253,-1.4
-3.0834512022631,-1.88571428571429
-3.42291371994343,-2.05714285714286
-3.33804809052335,-2.34285714285714
-3.42291371994343,-2.45714285714286
-3.36633663366337,-1.88571428571429
-3.53606789250354,-2.14285714285714
-3.56435643564356,-3.6
-3.8755304101839,-3.65714285714286
-4.13012729844414,-3.6
-3.8755304101839,-4.05714285714286
-4.15841584158416,-3.6
-4.61103253182462,-4.4
-4.29985855728431,-4.2
-4.46958981612449,-5.14285714285714
-4.66760961810469,-4.51428571428571
-5.00707213578502,-5.54285714285714
-4.95049504950495,-6.14285714285714
-4.95049504950495,-6.4
-4.92220650636493,-6.05714285714286
-4.92220650636493,-6.34285714285715
-4.86562942008489,-6.6
-4.95049504950495,-6.54285714285714
-5.14851485148515,-6.51428571428571
-4.95049504950495,-7.88571428571429
-5.20509193776522,-6.25714285714285
-5.00707213578502,-7.25714285714286
-5.26166902404528,-7.68571428571429
-5.06364922206508,-7.51428571428571
-4.95049504950495,-7.34285714285715
-5.26166902404528,-7.8
-5.31824611032533,-8
-5.65770862800568,-7.51428571428571
-5.4879773691655,-8.08571428571429
-5.65770862800568,-6.4
-5.94059405940594,-7.88571428571429
