X,Y
0,-0
0,-0
-0.255439924314083,0.4
-0.397350993377485,0.314285714285711
-0.681173131504238,0.142857142857145
-0.794701986754967,-0
-1.07852412488172,0.514285714285711
-1.33396404919583,0.314285714285711
-1.39072847682119,0.257142857142856
-1.73131504257331,0.2
-1.92999053926205,0.0571428571428555
-2.18543046357616,-0.257142857142855
-2.3841059602649,-0.285714285714289
-2.52601702932828,-0.0571428571428555
-2.61116367076631,0.2
-2.58278145695364,0.314285714285711
-2.8666035950804,0.6
-3.20719016083254,0.342857142857144
-3.37748344370861,0.371428571428567
-3.66130558183536,0.314285714285711
-3.83159886471143,0.314285714285711
-3.80321665089876,0.257142857142856
-4.17218543046358,0.114285714285711
-4.45600756859033,0.2
-4.79659413434247,0.2
-5.10879848628192,0.314285714285711
-5.16556291390729,0.657142857142855
-5.70482497634815,0.371428571428567
-5.76158940397351,0.0571428571428555
-5.76158940397351,-0.257142857142855
-5.98864711447492,-0.542857142857145
-6.30085146641437,-0.685714285714289
-6.15894039735099,-1.05714285714286
-6.44276253547775,-1.14285714285714
-6.41438032166508,-1.28571428571429
-6.55629139072848,-1.28571428571429
-6.55629139072848,-1.6
-6.78334910122989,-1.65714285714286
-7.03878902554397,-1.74285714285714
-6.84011352885523,-1.94285714285714
-6.8968779564806,-2.14285714285714
-6.64143803216649,-2.34285714285714
-6.8968779564806,-2.22857142857143
-7.09555345316934,-2.68571428571429
-7.03878902554397,-2.74285714285714
