X,Y
0,-0
-0.396039603960396,0.171428571428566
-0.396039603960396,0.171428571428566
-0.594059405940595,-0.142857142857145
-0.848656294200858,-0.0285714285714335
-1.32956152758132,-0.228571428571433
-1.86704384724187,-0.285714285714289
-2.43281471004244,-0.542857142857144
-2.71570014144271,-0.885714285714289
-2.85714285714286,-0.228571428571433
-3.22489391796323,0.257142857142855
-3.45120226308345,-0.285714285714289
-3.22489391796323,-0.285714285714289
-3.36633663366337,-0.485714285714289
-3.47949080622348,-0.628571428571433
-3.64922206506365,-1.37142857142858
-4.21499292786423,-1.88571428571429
-4.01697312588403,-1.14285714285714
-4.01697312588403,-1.54285714285714
-4.10183875530409,-1.14285714285714
-4.21499292786423,-0.942857142857145
-4.04526166902405,-1.54285714285714
-4.29985855728429,-1.28571428571429
-3.87553041018387,-1.14285714285714
-3.81895332390383,-0.828571428571433
-3.84724186704385,-1.54285714285714
-3.87553041018387,-1.68571428571429
-4.07355021216407,-2.17142857142858
-3.56435643564356,-2.68571428571429
-3.76237623762376,-2.77142857142858
-3.64922206506365,-2.74285714285714
-3.81895332390383,-2.34285714285714
-3.25318246110326,-2.68571428571429
-3.02687411598304,-2.82857142857143
-2.63083451202264,-2.94285714285714
-2.63083451202264,-2.54285714285714
-2.77227722772277,-2.82857142857143
-2.57425742574257,-3.22857142857143
-2.37623762376238,-3.2
-2.23479490806224,-3.48571428571429
-1.86704384724187,-3.62857142857143
-1.92362093352191,-2.97142857142858
-2.37623762376238,-2.88571428571429
-1.83875530410185,-3.17142857142858
-1.44271570014145,-2.88571428571429
-1.72560113154172,-3
-1.58415841584158,-3.28571428571429
-2.12164073550211,-3.02857142857143
-2.03677510608205,-3.02857142857143
-2.43281471004244,-3.22857142857143
-2.88543140028288,-3.42857142857143
-2.65912305516266,-3.34285714285714
-2.82885431400284,-3.4
-3.08345120226308,-3.6
-3.3097595473833,-3.34285714285714
-3.96039603960396,-3.48571428571429
-3.76237623762376,-2.88571428571429
-3.81895332390383,-3.22857142857143
-4.01697312588403,-2.57142857142858
-4.21499292786423,-2.94285714285714
-3.42291371994343,-2.74285714285714
-3.7057991513437,-2.74285714285714
-3.90381895332389,-2.68571428571429
-3.90381895332389,-2.62857142857143
-3.7057991513437,-2.57142857142858
-3.62093352192363,-3.14285714285714
-3.7057991513437,-3.34285714285714
-3.90381895332389,-3.77142857142858
-3.87553041018387,-3.74285714285714
-4.01697312588403,-4.14285714285715
-4.01697312588403,-4.17142857142858
-3.90381895332389,-4.28571428571429
-3.7057991513437,-4.97142857142858
-3.76237623762376,-5.02857142857143
-4.01697312588403,-5.14285714285714
-3.81895332390383,-4.68571428571429
-3.56435643564356,-4.57142857142858
-3.47949080622348,-4.88571428571429
-3.90381895332389,-5.17142857142858
-3.84724186704385,-5.4
-3.76237623762376,-5.68571428571429
-3.90381895332389,-5.34285714285715
-3.7057991513437,-5.57142857142858
-3.62093352192363,-5.02857142857143
-3.90381895332389,-5.6
-3.87553041018387,-5.77142857142858
-3.62093352192363,-5.54285714285714
-3.64922206506365,-5.4
-3.64922206506365,-5.68571428571429
-3.62093352192363,-5.28571428571429
-3.62093352192363,-5.6
